Drug A,Drug B,Cell Line Name,Score
Docetaxel,Paclitaxel,OVCAR-8,-4.666666666666667
Dasatinib,Vorinostat,MCF7,-10.333333333333334
Fulvestrant,Celecoxib,OVCAR-3,-3.4444444444444446
Dasatinib,Docetaxel,MDA-MB-231/ATCC,0.4444444444444444
Azacitidine,Sirolimus,OVCAR-8,-5.222222222222221
Mitotane,Docetaxel,NCI-H23,-4.777777777777779
Azacitidine,Paclitaxel,OVCAR-8,-25.88888888888889
Romidepsin,Cladribine,DU-145,3.2222222222222223
Gefitinib,Lenalidomide,HS 578T,-1.7777777777777777
Zoledronic acid,Sirolimus,ACHN,-7.777777777777778
Azacitidine,Fulvestrant,K-562,-18.444444444444443
Docetaxel,Paclitaxel,T-47D,1.7777777777777777
Tretinoin,Cladribine,MDA-MB-231/ATCC,6.777777777777778
Vorinostat,Celecoxib,SF-539,-6.4444444444444455
Everolimus,Vorinostat,LOX IMVI,-3.2222222222222223
Paclitaxel,Nilotinib,OVCAR-8,19.33333333333333
Thalidomide,Azacitidine,SF-539,7.444444444444445
Dasatinib,Vorinostat,PC-3,-0.4444444444444444
Sirolimus,Mitotane,OVCAR-4,7.0
Docetaxel,Nilotinib,T-47D,6.777777777777778
Thalidomide,Sirolimus,OVCAR-3,-4.888888888888889
Everolimus,Azacitidine,HCT-15,-1.5555555555555556
Fulvestrant,Dasatinib,SK-MEL-5,-4.666666666666667
Nilotinib,Tretinoin,SW-620,-10.444444444444443
Zoledronic acid,Everolimus,RPMI-8226,-11.555555555555555
Everolimus,Cladribine,LOX IMVI,-6.5555555555555545
Paclitaxel,Sirolimus,SF-268,-0.6666666666666666
Fulvestrant,Azacitidine,OVCAR-4,-3.111111111111111
Fulvestrant,Cladribine,K-562,5.222222222222221
Fulvestrant,Nilotinib,MCF7,-6.222222222222222
Everolimus,Dasatinib,UACC-62,1.5555555555555556
Sirolimus,Tretinoin,RPMI-8226,15.222222222222221
Megestrol acetate,Lenalidomide,ACHN,-9.888888888888893
Nilotinib,Celecoxib,A498,-0.6666666666666666
Azacitidine,Romidepsin,UACC-62,8.666666666666666
Thalidomide,Cladribine,OVCAR-3,-8.444444444444445
Dasatinib,Azacitidine,U251,2.5555555555555562
Docetaxel,Fulvestrant,PC-3,-3.2222222222222223
Thalidomide,Cladribine,SK-MEL-28,-1.2222222222222223
Fulvestrant,Sirolimus,SNB-75,-4.2222222222222205
Nilotinib,Tretinoin,RPMI-8226,2.7777777777777777
Vorinostat,Cladribine,HS 578T,3.333333333333333
Zoledronic acid,Celecoxib,SW-620,-2.333333333333333
Everolimus,Docetaxel,A549/ATCC,7.222222222222222
Thalidomide,Cladribine,KM12,-15.333333333333336
Nilotinib,Cladribine,U251,-4.666666666666667
Zoledronic acid,Tretinoin,NCI-H522,0.5555555555555556
Fulvestrant,Everolimus,MCF7,10.0
Docetaxel,Tretinoin,OVCAR-4,11.444444444444445
Nilotinib,Celecoxib,UACC-257,-2.0
Cladribine,Celecoxib,NCI-H522,-3.6666666666666665
Tretinoin,Cladribine,OVCAR-3,10.444444444444443
Decitabine,Tretinoin,OVCAR-8,-4.777777777777779
Mitotane,Everolimus,OVCAR-8,8.222222222222221
Azacitidine,Cladribine,K-562,-15.111111111111107
Fulvestrant,Paclitaxel,T-47D,-0.7777777777777778
Vorinostat,Docetaxel,SF-268,-8.555555555555555
Tretinoin,Cladribine,NCI-H23,0.2222222222222222
Zoledronic acid,Sirolimus,SW-620,3.333333333333333
Gefitinib,Lenalidomide,HCT-15,-0.2222222222222222
Mitotane,Dasatinib,T-47D,-7.444444444444445
Fulvestrant,Azacitidine,MCF7,2.4444444444444446
Fulvestrant,Sirolimus,NCI-H460,-2.5555555555555562
Everolimus,Cladribine,A498,-0.8888888888888888
Vorinostat,Cladribine,K-562,1.2222222222222223
Fulvestrant,Tretinoin,PC-3,0.0
Decitabine,Tretinoin,LOX IMVI,-2.1111111111111107
Thalidomide,Azacitidine,MCF7,-3.333333333333333
Romidepsin,Paclitaxel,A549/ATCC,0.1111111111111111
Paclitaxel,Cladribine,A498,-2.6666666666666665
Paclitaxel,Sirolimus,IGROV1,5.5555555555555545
Decitabine,Cladribine,HS 578T,4.4444444444444455
Vorinostat,Sirolimus,HS 578T,-1.6666666666666667
Fulvestrant,Cladribine,PC-3,-5.666666666666668
Zoledronic acid,Everolimus,IGROV1,-5.5555555555555545
Mitotane,Dasatinib,HCT-15,-7.222222222222222
Fulvestrant,Nilotinib,OVCAR-3,1.5555555555555556
Dasatinib,Paclitaxel,T-47D,-0.8888888888888888
Romidepsin,Nilotinib,LOX IMVI,-9.666666666666666
Mitotane,Docetaxel,HS 578T,6.666666666666668
Docetaxel,Paclitaxel,PC-3,2.2222222222222223
Sirolimus,Tretinoin,SK-OV-3,4.5555555555555545
Fulvestrant,Dasatinib,K-562,19.88888888888889
Dasatinib,Celecoxib,SNB-75,8.555555555555555
Thalidomide,Sirolimus,U251,-1.3333333333333333
Decitabine,Tretinoin,SK-OV-3,-11.333333333333336
Romidepsin,Cladribine,RPMI-8226,-6.8888888888888875
Mitotane,Tretinoin,UACC-62,0.2222222222222222
Decitabine,Cladribine,UACC-62,8.444444444444445
Zoledronic acid,Dasatinib,ACHN,-5.8888888888888875
Zoledronic acid,Nilotinib,MDA-MB-468,1.4444444444444444
Vorinostat,Nilotinib,SF-539,-5.5555555555555545
Zoledronic acid,Azacitidine,ACHN,-2.7777777777777777
Vorinostat,Romidepsin,PC-3,-0.2222222222222222
Gefitinib,Lenalidomide,SK-MEL-5,-9.0
Thalidomide,Azacitidine,NCI-H522,0.4444444444444444
Nilotinib,Celecoxib,OVCAR-4,-4.5555555555555545
Fulvestrant,Dasatinib,NCI-H522,-1.3333333333333333
Vorinostat,Paclitaxel,UACC-257,-4.888888888888889
Zoledronic acid,Celecoxib,OVCAR-8,-2.2222222222222223
Decitabine,Sirolimus,HCT-15,9.333333333333334
Thalidomide,Azacitidine,HCT-15,-6.333333333333332
Azacitidine,Romidepsin,RPMI-8226,10.111111111111107
Mitotane,Docetaxel,NCI-H460,18.11111111111111
Everolimus,Paclitaxel,T-47D,-3.5555555555555562
Zoledronic acid,Cladribine,A498,-0.7777777777777778
Decitabine,Tretinoin,SK-MEL-5,-7.666666666666668
Azacitidine,Sirolimus,NCI-H460,7.666666666666668
Fulvestrant,Tretinoin,UACC-62,1.2222222222222223
Decitabine,Azacitidine,BT-549,1.2222222222222223
Everolimus,Dasatinib,OVCAR-3,-12.444444444444445
Vorinostat,Nilotinib,RPMI-8226,1.7777777777777777
Zoledronic acid,Azacitidine,HCT-116,-2.888888888888889
Docetaxel,Fulvestrant,OVCAR-8,14.888888888888893
Zoledronic acid,Romidepsin,SK-MEL-5,-3.7777777777777777
Docetaxel,Tretinoin,UACC-257,8.888888888888891
Everolimus,Celecoxib,MDA-MB-468,3.111111111111111
Everolimus,Docetaxel,PC-3,6.222222222222222
Romidepsin,Nilotinib,NCI-H522,-8.666666666666666
Everolimus,Docetaxel,BT-549,6.4444444444444455
Fulvestrant,Romidepsin,U251,7.1111111111111125
Everolimus,Vorinostat,RPMI-8226,1.7777777777777777
Sirolimus,Mitotane,RPMI-8226,7.1111111111111125
Docetaxel,Tretinoin,OVCAR-3,16.555555555555557
Dasatinib,Azacitidine,SF-268,-1.0
Sirolimus,Tretinoin,NCI-H460,0.4444444444444444
Vorinostat,Docetaxel,OVCAR-4,-0.8888888888888888
Cladribine,Celecoxib,OVCAR-3,8.555555555555555
Docetaxel,Paclitaxel,SK-MEL-5,-1.3333333333333333
Decitabine,Paclitaxel,NCI-H23,-21.0
Nilotinib,Tretinoin,MDA-MB-468,1.4444444444444444
Dasatinib,Vorinostat,SF-539,-5.222222222222221
Decitabine,Tretinoin,UACC-257,-8.777777777777779
Nilotinib,Cladribine,HOP-92,0.3333333333333333
Thalidomide,Tretinoin,SF-539,-2.7777777777777777
Fulvestrant,Cladribine,OVCAR-8,-0.3333333333333333
Paclitaxel,Nilotinib,IGROV1,5.111111111111111
Paclitaxel,Nilotinib,A498,4.777777777777779
Everolimus,Cladribine,NCI-H522,-5.5555555555555545
Romidepsin,Tretinoin,OVCAR-8,-6.666666666666668
Fulvestrant,Celecoxib,UACC-257,-6.777777777777778
Vorinostat,Sirolimus,UACC-62,-12.555555555555555
Mitotane,Everolimus,DU-145,10.111111111111107
Zoledronic acid,Tretinoin,UACC-257,-5.5555555555555545
Zoledronic acid,Docetaxel,SW-620,-2.2222222222222223
Nilotinib,Celecoxib,NCI-H522,-4.777777777777779
Azacitidine,Romidepsin,OVCAR-3,-4.888888888888889
Mitotane,Tretinoin,HS 578T,2.0
Azacitidine,Docetaxel,PC-3,-0.7777777777777778
Mitotane,Sirolimus,SF-268,-1.1111111111111112
Romidepsin,Paclitaxel,SNB-75,-2.7777777777777777
Decitabine,Cladribine,RPMI-8226,-1.1111111111111112
Gefitinib,Lenalidomide,SF-295,-3.2222222222222223
Vorinostat,Cladribine,IGROV1,1.1111111111111112
Dasatinib,Cladribine,HS 578T,1.3333333333333333
Cladribine,Celecoxib,HCT-116,-7.333333333333332
Azacitidine,Romidepsin,IGROV1,-3.0
Zoledronic acid,Vorinostat,UACC-257,0.1111111111111111
Zoledronic acid,Tretinoin,DU-145,-6.333333333333332
Thalidomide,Tretinoin,OVCAR-3,-21.33333333333333
Paclitaxel,Sirolimus,OVCAR-4,-2.5555555555555562
Zoledronic acid,Nilotinib,BT-549,-6.777777777777778
Thalidomide,Mitotane,SF-268,-5.222222222222221
Vorinostat,Romidepsin,HCT-116,8.777777777777779
Docetaxel,Fulvestrant,RPMI-8226,-5.8888888888888875
Zoledronic acid,Sirolimus,SF-268,0.7777777777777778
Dasatinib,Cladribine,SF-539,-8.666666666666666
Romidepsin,Sirolimus,T-47D,-7.555555555555554
Paclitaxel,Nilotinib,NCI-H460,-4.333333333333333
Nilotinib,Cladribine,OVCAR-4,3.0
Thalidomide,Paclitaxel,ACHN,2.2222222222222223
Docetaxel,Nilotinib,MDA-MB-468,8.222222222222221
Fulvestrant,Dasatinib,OVCAR-4,0.5555555555555556
Fulvestrant,Vorinostat,IGROV1,0.8888888888888888
Zoledronic acid,Paclitaxel,PC-3,5.111111111111111
Mitotane,Everolimus,SK-MEL-5,-5.777777777777778
Everolimus,Docetaxel,MDA-MB-468,10.444444444444443
Mitotane,Tretinoin,UACC-257,0.8888888888888888
Mitotane,Sirolimus,IGROV1,-3.888888888888889
Zoledronic acid,Paclitaxel,A498,-0.3333333333333333
Vorinostat,Docetaxel,RPMI-8226,-1.0
Cladribine,Celecoxib,SK-MEL-5,-0.5555555555555556
Paclitaxel,Cladribine,LOX IMVI,-4.111111111111111
Vorinostat,Romidepsin,UACC-62,3.2222222222222223
Paclitaxel,Celecoxib,LOX IMVI,6.777777777777778
Decitabine,Azacitidine,K-562,-7.333333333333332
Mitotane,Docetaxel,A549/ATCC,-1.5555555555555556
Zoledronic acid,Romidepsin,NCI-H522,3.2222222222222223
Mitotane,Cladribine,HS 578T,-2.7777777777777777
Vorinostat,Azacitidine,OVCAR-3,-10.111111111111107
Azacitidine,Tretinoin,K-562,-6.777777777777778
Decitabine,Mitotane,SF-295,-3.4444444444444446
Vorinostat,Cladribine,MDA-MB-468,-3.333333333333333
Mitotane,Tretinoin,OVCAR-8,-1.5555555555555556
Azacitidine,Nilotinib,SW-620,-1.2222222222222223
Fulvestrant,Everolimus,HOP-92,-3.7777777777777777
Dasatinib,Tretinoin,BT-549,-7.222222222222222
Sirolimus,Tretinoin,SF-295,0.2222222222222222
Vorinostat,Sirolimus,K-562,-5.222222222222221
Dasatinib,Cladribine,BT-549,0.5555555555555556
Decitabine,Tretinoin,ACHN,1.7777777777777777
Everolimus,Nilotinib,BT-549,-4.111111111111111
Fulvestrant,Paclitaxel,K-562,-5.4444444444444455
Sirolimus,Mitotane,SF-539,1.7777777777777777
Decitabine,Paclitaxel,CAKI-1,-2.333333333333333
Mitotane,Nilotinib,T-47D,-8.444444444444445
Romidepsin,Docetaxel,UACC-62,-5.8888888888888875
Sirolimus,Nilotinib,SF-268,-10.111111111111107
Docetaxel,Celecoxib,HS 578T,20.88888888888889
Everolimus,Celecoxib,OVCAR-4,-1.5555555555555556
Romidepsin,Sirolimus,IGROV1,-3.5555555555555562
Docetaxel,Sirolimus,MDA-MB-468,-0.2222222222222222
Dasatinib,Docetaxel,T-47D,5.5555555555555545
Dasatinib,Azacitidine,K-562,4.111111111111111
Megestrol acetate,Lenalidomide,PC-3,-3.2222222222222223
Thalidomide,Sirolimus,SK-OV-3,-1.4444444444444444
Docetaxel,Paclitaxel,SF-539,6.0
Tretinoin,Celecoxib,HCT-116,-3.333333333333333
Azacitidine,Docetaxel,NCI-H522,0.0
Sirolimus,Nilotinib,HS 578T,-6.333333333333332
Nilotinib,Celecoxib,RPMI-8226,-2.888888888888889
Decitabine,Azacitidine,HOP-92,-4.5555555555555545
Fulvestrant,Cladribine,SR,-3.0
Dasatinib,Tretinoin,A549/ATCC,4.5555555555555545
Fulvestrant,Romidepsin,HCT-15,5.666666666666668
Zoledronic acid,Vorinostat,SR,-7.8888888888888875
Decitabine,Docetaxel,K-562,-4.333333333333333
Zoledronic acid,Docetaxel,UACC-62,-1.8888888888888888
Fulvestrant,Azacitidine,OVCAR-3,-6.4444444444444455
Romidepsin,Nilotinib,PC-3,-8.333333333333334
Zoledronic acid,Cladribine,SK-MEL-5,-5.4444444444444455
Decitabine,Sirolimus,LOX IMVI,-0.8888888888888888
Mitotane,Cladribine,PC-3,-4.2222222222222205
Fulvestrant,Azacitidine,A498,0.8888888888888888
Fulvestrant,Vorinostat,HOP-92,-5.4444444444444455
Azacitidine,Fulvestrant,IGROV1,0.7777777777777778
Megestrol acetate,Lenalidomide,SF-295,-8.444444444444445
Docetaxel,Cladribine,SF-539,-6.222222222222222
Everolimus,Paclitaxel,HCT-15,-5.777777777777778
Fulvestrant,Paclitaxel,NCI-H23,-4.4444444444444455
Zoledronic acid,Dasatinib,SK-MEL-5,-2.7777777777777777
Zoledronic acid,Everolimus,HS 578T,-3.7777777777777777
Fulvestrant,Everolimus,ACHN,-2.333333333333333
Fulvestrant,Tretinoin,OVCAR-8,-1.1111111111111112
Sirolimus,Cladribine,SF-268,-3.111111111111111
Fulvestrant,Dasatinib,SK-MEL-28,3.6666666666666665
Romidepsin,Nilotinib,MDA-MB-468,-5.5555555555555545
Nilotinib,Celecoxib,DU-145,-7.333333333333332
Zoledronic acid,Celecoxib,CAKI-1,-1.7777777777777777
Thalidomide,Azacitidine,UACC-62,0.6666666666666666
Dasatinib,Romidepsin,HS 578T,-8.888888888888891
Romidepsin,Paclitaxel,NCI-H522,-2.6666666666666665
Dasatinib,Sirolimus,RPMI-8226,-8.444444444444445
Romidepsin,Tretinoin,UACC-62,-7.333333333333332
Vorinostat,Azacitidine,LOX IMVI,-0.2222222222222222
Fulvestrant,Paclitaxel,NCI-H460,-0.6666666666666666
Mitotane,Azacitidine,NCI-H460,1.0
Dasatinib,Romidepsin,A498,-3.5555555555555562
Mitotane,Dasatinib,BT-549,-4.888888888888889
Dasatinib,Romidepsin,PC-3,-1.0
Vorinostat,Tretinoin,HCT-116,-1.3333333333333333
Decitabine,Sirolimus,SW-620,5.0
Everolimus,Sirolimus,LOX IMVI,-4.888888888888889
Gefitinib,Lenalidomide,SK-MEL-2,-0.4444444444444444
Paclitaxel,Celecoxib,T-47D,3.2222222222222223
Nilotinib,Tretinoin,HOP-92,0.7777777777777778
Dasatinib,Tretinoin,A498,-4.4444444444444455
Docetaxel,Cladribine,LOX IMVI,0.6666666666666666
Zoledronic acid,Docetaxel,HS 578T,0.3333333333333333
Paclitaxel,Sirolimus,HCT-116,-5.111111111111111
Azacitidine,Docetaxel,MDA-MB-468,3.0
Romidepsin,Cladribine,LOX IMVI,-4.5555555555555545
Everolimus,Nilotinib,UACC-257,-11.888888888888893
Thalidomide,Azacitidine,K-562,-0.1111111111111111
Dasatinib,Celecoxib,MCF7,-0.5555555555555556
Romidepsin,Sirolimus,UACC-62,-6.8888888888888875
Fulvestrant,Dasatinib,SK-OV-3,0.8888888888888888
Paclitaxel,Cladribine,HS 578T,9.444444444444443
Azacitidine,Nilotinib,SF-539,-18.0
Azacitidine,Romidepsin,A549/ATCC,-2.4444444444444446
Romidepsin,Celecoxib,NCI-H522,-2.7777777777777777
Fulvestrant,Nilotinib,PC-3,-2.1111111111111107
Megestrol acetate,Lenalidomide,IGROV1,-10.777777777777779
Zoledronic acid,Romidepsin,HS 578T,2.5555555555555562
Decitabine,Azacitidine,U251,-4.4444444444444455
Decitabine,Sirolimus,SK-MEL-5,4.666666666666667
Everolimus,Paclitaxel,UACC-62,3.0
Sirolimus,Celecoxib,NCI-H460,-1.4444444444444444
Mitotane,Paclitaxel,BT-549,-5.5555555555555545
Sirolimus,Nilotinib,SF-539,-4.2222222222222205
Nilotinib,Mitotane,HS 578T,-7.333333333333332
Azacitidine,Cladribine,OVCAR-8,-15.444444444444445
Everolimus,Paclitaxel,KM12,-9.0
Romidepsin,Nilotinib,SK-MEL-28,-7.777777777777778
Zoledronic acid,Tretinoin,MDA-MB-231/ATCC,-3.0
Sirolimus,Mitotane,SF-268,1.1111111111111112
Mitotane,Cladribine,HCT-116,-6.222222222222222
Fulvestrant,Tretinoin,NCI-H23,-0.6666666666666666
Sirolimus,Mitotane,HS 578T,2.4444444444444446
Vorinostat,Sirolimus,SNB-75,-9.555555555555557
Decitabine,Docetaxel,NCI-H522,-1.7777777777777777
Everolimus,Azacitidine,NCI-H460,-5.0
Fulvestrant,Nilotinib,K-562,-1.5555555555555556
Tretinoin,Celecoxib,SNB-75,-2.5555555555555562
Zoledronic acid,Cladribine,RPMI-8226,-10.444444444444443
Everolimus,Azacitidine,MDA-MB-468,1.1111111111111112
Romidepsin,Paclitaxel,SK-MEL-28,1.4444444444444444
Azacitidine,Tretinoin,KM12,-11.222222222222221
Megestrol acetate,Lenalidomide,SK-OV-3,-6.222222222222222
Dasatinib,Sirolimus,SNB-75,4.333333333333333
Everolimus,Dasatinib,RPMI-8226,6.5555555555555545
Azacitidine,Tretinoin,SK-MEL-5,-7.666666666666668
Fulvestrant,Celecoxib,HS 578T,-4.666666666666667
Sirolimus,Mitotane,KM12,3.0
Sirolimus,Nilotinib,MDA-MB-231/ATCC,-14.555555555555555
Zoledronic acid,Docetaxel,OVCAR-4,10.0
Romidepsin,Celecoxib,UACC-62,-1.3333333333333333
Azacitidine,Tretinoin,IGROV1,-2.4444444444444446
Dasatinib,Celecoxib,NCI-H522,8.0
Fulvestrant,Sirolimus,T-47D,2.888888888888889
Azacitidine,Sirolimus,HCT-116,-3.0
Sirolimus,Mitotane,OVCAR-3,-7.666666666666668
Fulvestrant,Everolimus,UACC-257,0.0
Zoledronic acid,Celecoxib,NCI-H522,-1.8888888888888888
Fulvestrant,Sirolimus,BT-549,-2.5555555555555562
Vorinostat,Cladribine,SNB-75,-2.5555555555555562
Fulvestrant,Nilotinib,SK-MEL-28,0.2222222222222222
Thalidomide,Cladribine,HOP-92,-7.555555555555554
Dasatinib,Paclitaxel,MDA-MB-231/ATCC,-8.444444444444445
Mitotane,Tretinoin,A549/ATCC,5.111111111111111
Sirolimus,Cladribine,T-47D,-10.777777777777779
Docetaxel,Fulvestrant,LOX IMVI,17.88888888888889
Decitabine,Sirolimus,OVCAR-3,-0.6666666666666666
Docetaxel,Cladribine,BT-549,0.8888888888888888
Everolimus,Docetaxel,OVCAR-4,2.5555555555555562
Romidepsin,Paclitaxel,A498,-8.888888888888891
Mitotane,Cladribine,SNB-75,-7.555555555555554
Docetaxel,Fulvestrant,A498,10.0
Zoledronic acid,Romidepsin,SK-MEL-2,-7.222222222222222
Fulvestrant,Nilotinib,NCI-H23,-8.888888888888891
Vorinostat,Nilotinib,LOX IMVI,-0.1111111111111111
Fulvestrant,Sirolimus,MCF7,-4.777777777777779
Everolimus,Tretinoin,LOX IMVI,-5.0
Vorinostat,Docetaxel,PC-3,-3.2222222222222223
Megestrol acetate,Lenalidomide,UACC-257,-7.333333333333332
Romidepsin,Sirolimus,OVCAR-8,-2.2222222222222223
Megestrol acetate,Gefitinib,PC-3,-2.1111111111111107
Romidepsin,Sirolimus,NCI-H522,3.5555555555555562
Decitabine,Docetaxel,OVCAR-4,1.1111111111111112
Zoledronic acid,Nilotinib,U251,-10.555555555555557
Decitabine,Tretinoin,MDA-MB-231/ATCC,0.8888888888888888
Mitotane,Celecoxib,OVCAR-4,-3.111111111111111
Everolimus,Docetaxel,RPMI-8226,1.5555555555555556
Azacitidine,Paclitaxel,OVCAR-3,-19.0
Fulvestrant,Dasatinib,A498,1.5555555555555556
Fulvestrant,Azacitidine,HOP-92,-6.4444444444444455
Paclitaxel,Nilotinib,UACC-257,0.3333333333333333
Megestrol acetate,Lenalidomide,OVCAR-4,-4.0
Zoledronic acid,Tretinoin,U251,-9.333333333333334
Zoledronic acid,Nilotinib,OVCAR-4,-6.777777777777778
Zoledronic acid,Romidepsin,HOP-92,-0.4444444444444444
Everolimus,Sirolimus,HCT-116,-2.1111111111111107
Sirolimus,Nilotinib,PC-3,-13.666666666666664
Nilotinib,Mitotane,KM12,-2.5555555555555562
Mitotane,Sirolimus,SR,-1.7777777777777777
Azacitidine,Sirolimus,OVCAR-3,4.2222222222222205
Azacitidine,Nilotinib,DU-145,-6.777777777777778
Zoledronic acid,Everolimus,OVCAR-4,-0.4444444444444444
Mitotane,Tretinoin,KM12,-2.1111111111111107
Megestrol acetate,Gefitinib,U251,3.4444444444444446
Everolimus,Vorinostat,A549/ATCC,-5.666666666666668
Docetaxel,Tretinoin,A549/ATCC,11.666666666666664
Fulvestrant,Vorinostat,MCF7,-1.4444444444444444
Dasatinib,Azacitidine,KM12,-1.6666666666666667
Docetaxel,Nilotinib,OVCAR-3,21.555555555555557
Everolimus,Dasatinib,PC-3,-1.4444444444444444
Thalidomide,Sirolimus,SK-MEL-28,-1.2222222222222223
Cladribine,Celecoxib,UACC-62,-2.7777777777777777
Mitotane,Dasatinib,SR,-11.333333333333336
Fulvestrant,Sirolimus,OVCAR-8,-4.777777777777779
Dasatinib,Paclitaxel,BT-549,3.6666666666666665
Mitotane,Everolimus,LOX IMVI,3.6666666666666665
Fulvestrant,Vorinostat,SF-295,-0.7777777777777778
Megestrol acetate,Gefitinib,SNB-75,-7.777777777777778
Zoledronic acid,Vorinostat,NCI-H460,2.333333333333333
Megestrol acetate,Gefitinib,K-562,9.222222222222221
Tretinoin,Cladribine,OVCAR-4,-3.5555555555555562
Cladribine,Celecoxib,PC-3,-0.3333333333333333
Zoledronic acid,Cladribine,SK-OV-3,-2.5555555555555562
Everolimus,Dasatinib,SF-268,-3.7777777777777777
